ZIP_Code,City,State,Median_Home_Value,Home_Value_Change_1Y,Median_Income,Unemployment_Rate,Crime_Rate_per_1k,Risk_Label
90257,SF,IL,1542970,-0.5,85850,2.1,5.4,Risky
94742,NYC,CA,1063818,1.6,79056,2.9,8.6,Risky
47711,Miami,GA,1233303,-4.4,60721,4.8,10.5,Risky
16530,Austin,FL,1521476,3.8,148005,8.0,2.8,Safe
21116,LA,IL,577900,0.1,61534,5.1,10.0,Risky
75794,NYC,GA,2490442,3.8,117400,8.2,8.5,Risky
10282,Houston,NY,692548,-1.6,169499,7.9,2.8,Risky
89473,Chicago,FL,790663,1.5,116585,8.4,10.6,Risky
11898,Houston,FL,1664884,4.6,104278,3.5,11.3,Risky
14135,Denver,TX,2416722,4.4,116408,6.1,3.9,Safe
16629,Miami,NY,1224123,4.4,107314,7.7,2.6,Safe
95120,Denver,NY,856553,-4.6,132131,4.3,11.6,Risky
99087,Seattle,CO,1394980,-1.0,107037,8.7,1.3,Risky
75031,Atlanta,CO,1932572,-4.4,161590,8.2,11.4,Risky
43380,Seattle,FL,569303,-1.9,118806,3.0,3.4,Risky
27071,LA,CA,2252255,-3.3,174648,3.7,5.8,Risky
30074,Miami,WA,2414366,1.2,94879,3.9,4.4,Safe
77843,Atlanta,CO,1554456,2.8,172353,9.0,2.7,Safe
49901,NYC,IL,1000440,0.1,163694,3.5,4.9,Safe
21205,Atlanta,TX,2135936,3.0,154434,7.0,6.9,Risky
65661,LA,NY,955056,-4.9,123189,2.5,2.0,Risky
15906,SF,TX,141456,3.2,109871,6.4,9.9,Risky
12591,Denver,FL,2467960,-3.2,51676,3.1,9.8,Risky
72987,Austin,IL,1781248,-0.4,131263,6.6,9.8,Risky
73370,Seattle,GA,2303381,-0.6,173326,4.9,8.6,Risky
90685,Miami,NY,1477416,3.7,74343,6.8,6.0,Safe
64400,LA,IL,766074,4.7,82329,5.2,10.2,Risky
35150,Chicago,WA,2463608,-2.4,52094,8.8,10.4,Risky
41852,Austin,TX,741224,-4.3,114295,8.1,4.1,Risky
52870,LA,FL,806063,1.5,54145,8.8,6.3,Risky
62756,Chicago,IL,1183791,0.0,43187,3.8,3.2,Safe
66481,Chicago,GA,1650676,0.7,86386,3.2,3.8,Safe
11283,Chicago,CO,1270760,-4.5,87698,6.5,3.6,Risky
43691,SF,CO,660552,2.8,119570,9.0,10.1,Risky
11125,Atlanta,IL,789844,-2.7,123801,2.9,3.8,Risky
77065,Houston,FL,449001,-1.7,104156,3.9,7.0,Risky
36170,Seattle,TX,1004034,-2.7,121892,8.0,7.9,Risky
18438,Chicago,NY,797522,4.5,94914,5.7,9.2,Risky
30095,LA,WA,1097071,-3.3,46870,6.8,1.3,Risky
26154,NYC,WA,2177616,2.3,107698,6.7,6.2,Risky
18004,NYC,NY,1499185,-2.5,88629,5.3,4.2,Risky
19752,Miami,CA,328745,-0.8,150979,7.6,10.2,Risky
65426,Denver,TX,2066447,5.0,135117,8.8,1.4,Safe
36819,Chicago,WA,113417,-4.0,129957,9.3,3.3,Risky
34217,LA,CA,1200904,3.8,92044,2.4,4.5,Safe
98708,Chicago,CA,1610702,4.5,78811,6.4,1.9,Safe
42994,SF,FL,2080285,2.0,108518,2.3,5.3,Safe
25036,Denver,FL,202116,-4.9,65451,9.2,9.2,Risky
87275,Chicago,FL,155443,3.2,129791,5.4,3.3,Safe
59416,Seattle,GA,315189,3.8,43515,9.2,9.3,Risky
19587,NYC,TX,2120143,4.8,121947,3.5,6.8,Risky
10645,Chicago,NY,618225,3.4,106171,3.3,4.8,Safe
40930,Seattle,TX,1342185,-0.5,91167,9.3,5.1,Risky
91835,Seattle,FL,1323956,1.9,86477,9.5,2.3,Safe
40090,Atlanta,GA,1448668,-0.1,96677,8.1,3.7,Risky
97489,Seattle,TX,213612,-1.5,102649,3.8,9.0,Risky
62142,Denver,TX,543318,1.3,109158,3.4,10.5,Risky
36475,NYC,CA,1908919,2.7,150825,8.0,3.9,Safe
28888,Miami,TX,1807542,1.4,70649,7.1,7.5,Risky
53732,SF,CA,704502,3.3,167304,9.0,1.4,Safe
91623,NYC,CA,1409066,-3.2,165956,4.2,1.9,Risky
56305,LA,IL,1268302,-1.3,157083,4.4,11.6,Risky
56037,Miami,FL,395169,-1.9,117737,7.9,10.9,Risky
19346,Seattle,WA,150373,-3.1,43470,4.1,1.9,Risky
10587,Chicago,GA,969002,-0.6,46900,5.7,10.0,Risky
22763,Atlanta,CA,995246,4.5,161250,6.2,2.1,Safe
69165,Miami,TX,1441640,0.4,46132,7.4,10.1,Risky
79615,LA,CA,884250,-2.1,78735,4.8,11.0,Risky
46116,LA,CA,246083,-1.5,144562,8.9,2.7,Risky
95751,Miami,CA,984315,1.1,109074,5.2,2.6,Safe
35556,Atlanta,NY,1206842,-1.5,55191,2.3,11.2,Risky
69042,Seattle,WA,1266423,0.4,42747,2.5,4.3,Safe
28099,Denver,WA,613205,-2.3,150030,9.8,6.2,Risky
55096,LA,NY,1074356,-1.5,114659,7.0,4.3,Risky
81986,Seattle,NY,379088,2.1,87326,5.9,9.2,Risky
23230,Denver,NY,436061,0.8,136583,9.0,3.3,Safe
39009,Denver,WA,272236,-4.1,146369,7.7,6.4,Risky
80969,LA,IL,1046219,4.7,118840,3.5,10.4,Risky
43866,Miami,CA,1333899,-4.5,116861,2.1,11.4,Risky
94246,Denver,IL,2134987,-4.2,97335,9.9,4.9,Risky
86975,Chicago,TX,2031903,2.0,61068,7.0,2.3,Safe
51855,NYC,WA,368988,2.1,161489,5.8,9.9,Risky
91557,SF,FL,2153398,-4.8,40892,9.6,2.2,Risky
16416,LA,WA,844227,1.4,99959,5.0,9.6,Risky
82516,Austin,GA,1456653,-4.7,161516,7.8,8.6,Risky
65915,Denver,IL,1127599,4.6,141927,7.4,7.4,Risky
28058,Houston,NY,113144,2.0,138663,7.4,11.3,Risky
86637,Chicago,CO,1418369,-3.1,127680,7.4,4.5,Risky
50718,Austin,NY,808034,-3.4,61339,2.1,2.0,Risky
42602,Seattle,TX,466099,0.7,96092,8.6,11.8,Risky
84658,SF,CA,1410220,1.3,154090,9.4,5.9,Safe
88112,Atlanta,GA,1995117,3.3,165084,5.6,5.8,Safe
68067,Denver,IL,940490,4.0,127594,6.5,2.0,Safe
37516,Atlanta,CA,257788,-1.1,128184,4.6,9.2,Risky
97969,SF,CA,858641,3.4,177407,8.3,8.9,Risky
11089,Chicago,FL,393441,0.4,160161,7.9,2.6,Safe
47346,Chicago,FL,2478358,-0.3,123486,7.9,3.6,Risky
84663,SF,IL,1702356,2.0,167506,7.9,1.2,Safe
20487,Chicago,IL,862439,-4.0,73247,3.7,10.8,Risky
10155,Denver,IL,711149,-2.3,73867,2.9,3.7,Risky
77494,SF,IL,2384705,3.2,84722,4.5,11.2,Risky
86229,LA,NY,1870313,0.0,122836,6.6,7.3,Risky
48547,Houston,WA,986540,4.1,50401,5.2,5.7,Safe
38795,Seattle,WA,2271609,-4.1,159585,4.0,1.1,Risky
65296,NYC,CA,694173,-1.9,160878,2.2,2.0,Risky
31447,Miami,WA,699479,-1.4,115087,3.0,2.7,Risky
46598,Houston,CO,147674,-0.8,90459,2.8,2.2,Risky
51814,NYC,CA,1753279,4.9,58605,9.7,3.8,Safe
85330,Miami,NY,1612274,-1.9,77742,8.2,2.7,Risky
97960,Atlanta,CO,405271,0.2,144418,3.0,8.3,Risky
73278,Houston,WA,516718,0.4,148596,5.7,4.3,Safe
65077,Austin,CA,981461,2.7,44667,7.2,8.9,Risky
81906,Houston,IL,303265,0.2,148456,9.7,2.5,Safe
19528,Chicago,GA,2442517,1.1,142922,4.2,3.3,Safe
60100,Denver,WA,499456,2.5,68784,4.1,9.7,Risky
18179,Denver,CO,580102,-4.0,115095,6.5,8.0,Risky
58781,NYC,FL,207889,4.6,166474,8.9,2.1,Safe
65267,Chicago,CO,2230047,3.5,146594,4.2,11.6,Risky
92379,Atlanta,CO,898352,-1.1,87576,3.0,9.4,Risky
33952,Denver,FL,704741,2.3,139350,4.1,7.1,Risky
63798,Seattle,CA,261715,2.6,68910,5.6,4.8,Safe
60939,Atlanta,GA,385395,3.5,153260,4.9,2.0,Safe
39516,Chicago,FL,1732908,-3.1,94596,8.9,4.9,Risky
66526,Chicago,WA,2355947,2.0,92907,9.5,4.6,Safe
20449,NYC,GA,1060820,-4.7,173241,5.0,1.9,Risky
60290,LA,CO,1834161,-3.8,111996,8.6,9.6,Risky
96661,Denver,NY,1021883,2.8,174613,2.5,5.6,Safe
82954,Chicago,TX,206371,3.1,46548,6.4,10.8,Risky
32746,Chicago,CA,1290953,0.9,96273,8.7,2.7,Safe
77990,Seattle,NY,656010,0.8,165039,5.3,4.5,Safe
68810,Houston,NY,177684,2.5,145481,3.1,4.1,Safe
93297,Houston,GA,2252581,4.1,70617,4.3,10.5,Risky
25223,Chicago,CA,326707,-0.8,122859,5.9,6.6,Risky
82237,Atlanta,NY,2370700,-3.9,48429,8.7,2.6,Risky
12597,Seattle,IL,1323901,3.4,113423,8.0,4.9,Safe
75677,Atlanta,NY,820323,-1.6,146333,2.7,11.4,Risky
12659,Miami,IL,523217,-3.7,87704,6.4,7.1,Risky
96516,LA,TX,1639899,1.1,105897,9.0,1.4,Safe
84567,Houston,IL,2473516,0.8,65091,6.6,1.6,Safe
25037,Houston,IL,2025238,-0.3,144169,2.5,3.6,Risky
56738,Seattle,GA,205385,3.6,174213,8.6,7.8,Risky
81678,SF,NY,1478627,-2.3,94790,9.3,3.7,Risky
22109,Atlanta,TX,1055288,-4.9,169401,5.1,10.4,Risky
32010,Denver,NY,139150,-1.8,122212,4.5,7.9,Risky
18787,Seattle,WA,1471982,-4.9,144334,6.3,4.3,Risky
18472,NYC,WA,209756,0.4,41609,9.9,5.3,Safe
33383,SF,IL,581588,-1.2,149067,8.7,5.1,Risky
71709,Austin,FL,651449,3.1,74128,8.5,4.5,Safe
79785,Atlanta,IL,2349404,3.0,40623,3.5,7.9,Risky
44518,SF,NY,1361049,-0.7,74333,9.2,3.2,Risky
63909,Seattle,CO,1429545,-2.8,74688,6.4,4.2,Risky
28351,Denver,TX,251957,-0.8,156199,9.3,1.9,Risky
79624,NYC,FL,201351,1.4,62871,7.2,5.1,Safe
63330,LA,TX,146260,-3.1,102693,8.7,1.7,Risky
25282,SF,GA,802022,2.7,62303,3.3,1.2,Safe
94866,LA,IL,1972026,-1.7,129849,7.7,8.1,Risky
31778,Chicago,IL,2383323,4.3,114302,4.1,2.8,Safe
34264,Houston,WA,1341954,0.1,74769,3.4,1.4,Safe
69675,Miami,GA,911201,3.5,136676,6.6,1.8,Safe
15075,Houston,WA,132492,1.2,94827,6.8,3.2,Safe
85948,Austin,NY,2306167,0.5,83668,5.9,8.9,Risky
58454,Denver,IL,341495,1.8,74279,2.7,1.1,Safe
38365,NYC,NY,958095,3.1,50285,4.0,9.0,Risky
82766,LA,TX,1984712,1.4,85209,3.9,7.6,Risky
58200,Seattle,FL,507050,3.0,101700,4.5,6.7,Risky
21002,LA,FL,2052256,-3.1,173764,7.0,11.0,Risky
23947,Denver,FL,783933,-2.2,87390,5.5,10.1,Risky
89222,Seattle,WA,924308,-2.7,147850,9.7,5.6,Risky
88610,Seattle,CA,1763100,3.0,178711,2.1,1.1,Safe
62142,Austin,GA,2266536,-4.1,164172,3.7,8.8,Risky
66307,Denver,FL,1703336,3.0,109788,6.6,1.5,Safe
14493,SF,IL,758816,-1.1,150235,9.0,4.1,Risky
60085,Houston,GA,2412902,-4.2,91060,2.3,6.4,Risky
44228,Chicago,TX,243103,-0.8,133011,9.1,2.1,Risky
89676,LA,TX,2282827,-2.0,106811,6.1,8.5,Risky
61875,SF,WA,259849,0.9,72562,8.3,4.5,Safe
41655,Chicago,TX,2109010,-0.3,70254,9.6,5.0,Risky
53472,NYC,TX,232732,-2.0,174743,3.7,8.1,Risky
59437,Miami,CO,2483909,3.6,99562,6.7,5.4,Safe
59416,LA,CA,2160682,-0.9,160471,9.1,3.5,Risky
69711,Austin,CO,1213842,-0.3,79733,8.8,2.9,Risky
16816,Chicago,NY,309816,3.5,81357,6.2,9.0,Risky
87175,Seattle,NY,1781884,-4.1,114696,9.6,9.3,Risky
74307,SF,CO,416882,-1.1,105997,7.7,3.2,Risky
56733,Houston,FL,1368026,-1.0,148693,6.2,4.5,Risky
21240,Austin,CA,1272764,-0.0,69452,2.5,11.5,Risky
81363,LA,WA,1750127,-3.9,96973,5.9,11.8,Risky
42762,Denver,NY,2055821,-4.0,108342,5.4,7.4,Risky
18259,SF,CO,2456903,-0.8,87988,4.4,9.3,Risky
60139,Austin,WA,492455,-4.7,96602,9.5,9.2,Risky
24849,Miami,WA,460069,-2.5,79415,9.4,5.4,Risky
91768,LA,TX,1014860,-3.0,125676,4.7,1.5,Risky
99709,NYC,NY,2258956,-0.1,61781,5.5,9.1,Risky
64869,Houston,GA,2472317,-4.9,48993,8.0,2.5,Risky
73095,NYC,FL,1790475,1.8,120689,8.7,4.2,Safe
80910,Chicago,NY,2241153,3.6,50549,2.9,4.5,Safe
96710,Denver,GA,1537552,2.1,167549,5.9,4.8,Safe
33567,Chicago,IL,282974,3.2,146522,9.3,6.1,Risky
45292,Houston,GA,377883,1.4,169662,7.3,6.5,Risky
84813,SF,GA,1126693,0.1,59451,6.3,6.3,Risky
61631,Chicago,TX,1615259,-2.8,125271,7.7,2.8,Risky
19885,Denver,TX,113699,-2.2,42332,7.3,8.1,Risky
69659,Atlanta,FL,2331028,-1.8,160004,9.5,9.7,Risky
64306,Atlanta,TX,662631,-4.6,171808,9.3,6.1,Risky
76314,Austin,GA,1144995,4.1,76615,5.2,10.2,Risky
75087,Austin,CA,733273,4.0,90450,2.3,5.9,Safe
39165,LA,TX,1859493,-3.9,123011,4.7,7.3,Risky
68929,Austin,TX,426380,0.6,40232,3.6,1.8,Safe
77028,Miami,CO,1278601,-0.3,136866,3.1,2.6,Risky
59812,Austin,GA,1266798,1.8,89373,9.1,9.4,Risky
60500,Miami,IL,1704450,1.0,111269,7.7,3.7,Safe
89151,Austin,IL,2254161,-3.8,64514,2.3,2.0,Risky
68643,NYC,CO,1901101,1.6,178639,9.4,7.3,Risky
54900,Seattle,NY,1139586,1.1,40364,9.2,2.0,Safe
52946,Miami,FL,1786736,0.3,152004,9.6,8.5,Risky
17851,SF,IL,2423468,-1.0,149285,8.6,8.6,Risky
26288,LA,TX,1070616,4.5,72378,2.6,6.0,Safe
82692,Houston,CA,738523,3.5,147746,7.0,8.5,Risky
77580,Miami,NY,1655890,0.9,179719,2.7,9.8,Risky
17368,Chicago,FL,1656681,-4.9,66339,7.7,3.2,Risky
95436,Seattle,CA,2482239,-0.7,119152,3.6,8.1,Risky
56403,NYC,CA,1235627,2.0,85383,9.5,8.6,Risky
19168,Atlanta,TX,952719,-3.8,51924,9.5,3.1,Risky
96497,NYC,GA,1516569,-0.9,125311,6.8,9.0,Risky
59879,Austin,GA,527189,-3.1,89887,8.0,8.9,Risky
69871,LA,GA,1354696,-1.6,141818,8.9,2.7,Risky
99388,Seattle,IL,1316303,-4.7,158463,5.1,4.5,Risky
42174,Chicago,GA,1222734,-3.7,153890,6.6,11.4,Risky
16581,Miami,FL,2125589,-0.5,126581,3.4,1.8,Risky
81853,NYC,CO,222207,4.0,55886,9.9,3.5,Safe
74046,Seattle,TX,1251563,-0.1,140018,9.4,7.4,Risky
59678,Miami,CO,1733325,-0.5,87521,5.9,11.7,Risky
36649,LA,IL,1691522,2.9,176292,6.4,3.8,Safe
98668,Houston,FL,1446853,-2.3,136663,5.5,10.0,Risky
92325,Atlanta,GA,2357899,-4.0,143553,2.0,5.0,Risky
24567,LA,FL,1871137,-2.9,150086,3.8,4.9,Risky
90404,Austin,CO,1673724,2.9,130051,2.8,12.0,Risky
99906,Denver,CA,1788396,1.8,111678,4.6,10.0,Risky
71944,Houston,TX,914348,-4.1,103207,3.9,3.7,Risky
88002,Austin,TX,2195416,1.7,59519,8.1,3.0,Safe
38803,NYC,CO,1356865,4.3,144182,6.0,1.9,Safe
28230,Houston,FL,2190898,-4.6,78710,8.5,6.3,Risky
27862,Austin,NY,701248,1.2,158667,7.1,4.7,Safe
53355,Houston,CO,662842,-1.2,71720,7.2,5.2,Risky
41259,LA,TX,1830732,0.0,156199,9.0,5.7,Safe
97445,Seattle,CA,502561,0.3,61284,8.8,11.9,Risky
40795,Atlanta,CO,1079022,2.7,175731,2.5,1.0,Safe
18770,Atlanta,CO,324094,0.6,42962,6.6,5.7,Safe
21093,Austin,TX,2481880,0.9,147390,5.3,1.7,Safe
56571,Austin,CO,1672239,-1.7,163733,6.8,8.4,Risky
10193,Houston,NY,2158602,-3.7,173482,8.9,1.6,Risky
27569,NYC,TX,1560237,1.8,154867,2.1,9.4,Risky
21190,Austin,WA,2168762,-5.0,106124,2.1,10.5,Risky
72824,Houston,TX,405957,-1.7,169238,2.5,11.7,Risky
52752,SF,NY,2331954,-2.8,58429,9.0,2.3,Risky
42327,Atlanta,WA,1599262,-1.1,127774,4.8,11.8,Risky
52070,Austin,WA,265635,-1.9,165279,5.0,5.5,Risky
95925,LA,TX,2258472,2.0,168592,4.8,8.0,Risky
50197,Chicago,CO,394768,-2.4,116764,3.8,1.0,Risky
12261,Houston,FL,1880391,0.6,163444,2.3,5.1,Safe
36512,Atlanta,IL,1414446,-0.4,143068,9.3,4.9,Risky
16716,Austin,WA,1930376,3.0,145391,3.9,6.5,Risky
96795,Seattle,FL,852612,-0.7,125973,9.2,2.5,Risky
38933,Houston,TX,2426787,3.6,175536,9.6,8.6,Risky
14378,NYC,GA,281465,-5.0,167669,6.6,7.6,Risky
50583,Austin,GA,1989937,1.0,47166,5.0,3.3,Safe
95371,Houston,IL,2124936,-4.9,52646,8.1,11.8,Risky
39033,Austin,WA,820820,2.1,168513,2.2,1.1,Safe
34000,Denver,TX,784213,-2.7,58034,9.4,4.7,Risky
85868,Chicago,CA,195324,-1.2,97846,5.3,3.9,Risky
52604,Miami,WA,588963,-1.2,119903,4.5,7.2,Risky
78336,Miami,TX,305908,3.5,132517,3.0,10.8,Risky
83869,Denver,GA,1967158,-4.0,48253,9.6,8.2,Risky
15410,Houston,NY,2395015,1.7,151712,8.5,1.5,Safe
93375,NYC,IL,1023966,4.8,118275,7.8,10.5,Risky
66044,Austin,NY,2174816,-4.8,141590,9.4,3.9,Risky
73315,Houston,CA,2411802,4.7,54741,9.7,2.2,Safe
81344,Seattle,TX,708856,-4.8,55341,4.1,5.8,Risky
16796,NYC,CO,737534,3.4,129194,8.3,10.9,Risky
96716,Seattle,CA,447493,4.6,56740,8.1,1.4,Safe
64245,Denver,NY,1273036,4.9,102485,6.5,7.9,Risky
53056,LA,TX,285084,-0.4,120824,3.2,4.7,Risky
27709,Miami,WA,2401380,3.7,99785,9.5,7.8,Risky
68557,Miami,FL,2462228,-3.8,143270,4.5,3.9,Risky
27543,Austin,FL,1038974,-0.7,175025,6.6,11.6,Risky
47418,Chicago,WA,1158354,-1.9,67877,2.2,2.3,Risky
26724,Denver,CA,1433753,-1.0,173642,5.4,2.7,Risky
13828,Houston,CO,765664,2.0,72391,6.9,1.5,Safe
27087,Denver,FL,1916797,-4.1,159587,5.0,9.7,Risky
22605,Houston,CO,489585,5.0,137702,5.8,2.0,Safe
41337,Denver,CO,1151097,1.4,61087,3.5,4.0,Safe
15482,LA,FL,1013063,3.7,80509,4.8,3.3,Safe
75333,SF,GA,2196825,3.3,74664,7.8,4.9,Safe
98296,Chicago,FL,2281774,2.7,65558,9.8,9.4,Risky
60952,Houston,GA,607922,-4.6,141268,5.8,11.5,Risky
15463,Chicago,IL,217257,0.2,49302,7.5,10.7,Risky
80448,NYC,GA,738935,-1.7,177426,9.8,10.3,Risky
14648,Denver,GA,1280431,-3.9,135826,8.2,5.6,Risky
43623,Austin,NY,142666,-1.6,131659,2.1,9.8,Risky
69156,Atlanta,CO,962735,1.4,61508,9.5,9.5,Risky
45634,NYC,CO,1411823,-2.7,166323,8.9,3.7,Risky
54602,Seattle,GA,1076546,-0.6,61420,4.2,3.9,Risky
59334,Miami,GA,1947143,-1.0,146926,3.5,6.5,Risky
78648,Atlanta,NY,481577,-4.5,100777,9.2,11.6,Risky
32054,LA,GA,2390172,1.3,83419,7.5,2.2,Safe
80028,Denver,FL,1497201,1.2,78880,3.9,11.9,Risky
32207,SF,WA,2387980,4.7,107618,7.7,2.7,Safe
90650,LA,GA,1712268,-2.0,53553,6.8,6.3,Risky
91554,Houston,IL,1355215,-0.8,142031,4.5,4.3,Risky
31386,Atlanta,GA,633983,-1.0,110539,6.5,5.6,Risky
93276,Miami,GA,312135,4.2,40726,6.2,11.5,Risky
69518,Austin,IL,2439930,-0.9,96557,6.1,7.9,Risky
62781,SF,WA,1722738,-0.6,70666,6.1,4.3,Risky
62780,Chicago,NY,494057,-2.5,123834,2.0,7.9,Risky
71440,Denver,FL,774091,-5.0,177298,4.1,6.0,Risky
54199,Houston,WA,1704980,-3.9,116093,5.4,11.4,Risky
71035,Denver,GA,665271,2.0,44970,3.0,4.9,Safe
18210,LA,FL,1135464,1.8,112358,8.0,7.4,Risky
54363,Atlanta,CA,129402,-1.8,90803,8.8,10.3,Risky
88279,LA,CO,1984166,-0.3,90472,8.5,11.5,Risky
70348,Atlanta,FL,398613,-2.0,160149,5.7,9.8,Risky
65284,Austin,NY,1995584,2.3,90106,7.5,11.3,Risky
82124,Miami,NY,1424628,3.4,160672,2.6,6.1,Risky
78847,Chicago,CO,160269,4.0,45543,3.6,9.4,Risky
32432,Austin,WA,666519,-3.3,47130,2.4,2.0,Risky
74089,NYC,GA,1142576,2.0,91218,9.7,7.5,Risky
65398,Miami,CO,2180286,4.6,158639,6.6,1.1,Safe
13321,Austin,IL,1735236,1.5,46133,3.4,3.9,Safe
91348,SF,NY,774698,-1.5,123724,7.7,8.3,Risky
47383,Denver,IL,1811323,1.4,108861,5.9,2.9,Safe
88682,LA,WA,1305823,1.9,142002,5.5,3.2,Safe
89190,Miami,WA,1541640,-1.0,177045,9.3,1.7,Risky
62893,SF,CA,1841365,-4.0,95043,7.7,9.2,Risky
45820,LA,IL,425249,1.1,57261,7.5,5.9,Safe
76262,NYC,WA,875681,3.0,141661,2.8,10.8,Risky
13760,Seattle,WA,1287061,5.0,145388,2.7,5.0,Safe
32190,Miami,WA,346923,-2.8,172064,7.3,5.8,Risky
77411,SF,CO,2044399,2.0,155758,3.3,6.4,Risky
33377,LA,TX,650072,-4.7,129318,5.6,10.5,Risky
56737,LA,WA,939843,4.7,66335,6.6,4.2,Safe
79569,Austin,WA,1269027,-4.9,160218,5.1,1.6,Risky
48211,Atlanta,IL,959543,-1.4,42949,2.7,7.9,Risky
92909,Austin,NY,1518449,-4.2,70071,7.9,10.1,Risky
13744,SF,IL,859642,1.2,65477,9.1,7.1,Risky
34995,Houston,IL,1654532,-1.6,111126,3.3,4.5,Risky
26977,Denver,TX,2225245,2.3,80005,8.8,7.9,Risky
44542,Miami,TX,174625,-0.1,105601,8.3,11.9,Risky
20651,Austin,CO,370298,-0.8,52894,6.5,7.3,Risky
88931,LA,GA,2172567,-1.5,149637,6.8,4.5,Risky
26715,LA,NY,1826000,-4.1,149828,7.2,3.7,Risky
54409,Seattle,WA,2421646,-3.0,176549,6.2,12.0,Risky
34306,Miami,CO,463810,1.4,118181,8.8,10.4,Risky
29086,Seattle,GA,1142803,-0.0,106951,5.8,4.1,Safe
24376,Denver,WA,1847805,-4.3,146871,6.4,3.9,Risky
71350,NYC,WA,1732535,0.4,177279,2.3,9.8,Risky
81425,Austin,TX,1148018,-4.5,48369,3.4,11.9,Risky
46636,Chicago,WA,1601499,0.1,106297,9.2,6.1,Risky
96120,SF,WA,2313852,4.6,41282,3.0,3.5,Safe
61649,SF,IL,2181868,-1.9,127623,9.2,3.5,Risky
44610,NYC,TX,125391,2.2,77214,7.1,9.8,Risky
20058,Miami,CA,1105039,2.5,108919,9.4,7.7,Risky
84637,Austin,IL,2272200,-1.0,171101,8.5,8.0,Risky
88033,Denver,GA,260412,0.9,115237,8.9,3.1,Safe
80194,Atlanta,IL,1770636,-0.3,124013,6.2,2.4,Risky
86917,Seattle,CO,1238119,-2.2,92582,8.6,1.1,Risky
74200,NYC,CA,1154613,2.5,123518,5.7,11.1,Risky
56619,Atlanta,TX,1044865,2.0,75371,2.4,4.9,Safe
27154,Seattle,NY,1425186,4.0,42480,7.2,9.3,Risky
29539,NYC,WA,2162199,1.2,49038,7.8,10.7,Risky
70058,SF,FL,514809,-1.1,64782,2.8,7.6,Risky
72068,SF,NY,675985,2.1,103444,8.5,5.7,Safe
87313,LA,NY,2169368,1.2,99837,2.6,1.4,Safe
40373,Seattle,WA,641025,1.2,125050,5.5,4.7,Safe
43154,Chicago,TX,1216430,3.5,128394,5.9,4.5,Safe
16031,Denver,NY,1047955,4.1,126611,2.3,7.2,Risky
81975,Houston,CA,957395,-3.2,63052,2.5,9.4,Risky
32785,Miami,WA,792731,-1.9,108332,5.6,8.8,Risky
88928,Miami,TX,1304278,1.5,166109,4.5,10.6,Risky
38669,Seattle,CO,1330884,0.6,151443,8.5,1.5,Safe
12282,NYC,NY,2289366,1.5,85610,5.3,7.7,Risky
44624,NYC,WA,2294322,-0.7,164082,2.8,3.1,Risky
58438,Houston,FL,1363069,-0.9,41287,3.3,11.7,Risky
99900,Denver,GA,444779,-3.8,126770,7.4,5.5,Risky
77534,Austin,TX,1317746,1.2,65124,9.6,7.9,Risky
41705,Denver,TX,2388347,-3.2,60329,9.0,4.9,Risky
48244,Austin,IL,2249915,1.7,156075,3.0,3.4,Safe
84964,Houston,CO,1132945,4.7,98617,2.1,8.6,Risky
47437,Austin,WA,1021254,-2.4,141567,2.2,11.3,Risky
87872,Chicago,NY,2085686,-3.6,148595,6.4,1.7,Risky
84878,LA,GA,378963,-4.8,68984,5.9,10.1,Risky
82982,Denver,WA,259827,-1.2,158676,2.1,4.8,Risky
60583,Austin,FL,1174387,-2.9,86358,2.5,2.3,Risky
48392,SF,CA,685484,-0.1,95434,10.0,8.8,Risky
17461,Chicago,TX,511560,0.2,45971,9.7,1.9,Safe
20516,Denver,CA,120656,-1.5,54656,3.0,9.0,Risky
89285,Austin,CA,257454,2.5,81054,3.3,5.8,Safe
27514,SF,CA,1310679,4.0,47272,9.2,2.8,Safe
46268,Houston,CO,302421,-2.9,79856,6.1,2.7,Risky
46788,Houston,IL,2257726,3.4,108804,9.7,9.2,Risky
85749,Seattle,WA,1609052,-3.7,66529,6.2,10.1,Risky
71049,Miami,CA,157529,-2.7,59956,6.6,8.5,Risky
72493,Atlanta,NY,2086517,0.6,98160,3.8,8.9,Risky
46027,SF,NY,1144431,-1.9,75368,9.0,10.3,Risky
52849,Seattle,GA,647881,-4.6,74937,8.6,5.7,Risky
27858,Chicago,GA,1589875,-2.1,63737,4.7,2.8,Risky
94162,Austin,FL,2366075,4.0,174176,6.9,5.1,Safe
89003,Denver,CA,1812427,-3.3,173483,4.7,11.8,Risky
62395,NYC,CA,2001444,2.6,67603,5.7,5.9,Safe
49758,SF,IL,1555472,2.2,137983,8.8,11.2,Risky
64312,Atlanta,WA,643593,-3.9,52838,5.3,8.7,Risky
78670,NYC,CA,248261,-1.7,149551,8.7,9.1,Risky
92279,LA,CA,2261522,-3.1,83911,9.7,3.1,Risky
25434,Atlanta,CO,364065,-4.8,96686,5.3,5.1,Risky
74047,Seattle,WA,1150963,-3.3,77650,9.0,9.1,Risky
57775,Atlanta,CA,1491086,-3.0,132524,4.4,8.2,Risky
85769,Austin,TX,2201977,-3.3,125425,2.0,10.5,Risky
76677,Denver,TX,1153858,-4.1,117528,2.7,3.3,Risky
93555,Chicago,CO,610407,0.3,108172,7.9,9.2,Risky
